human,humanLabel,uniLabel,plcLabel
http://www.wikidata.org/entity/Q4357564,Bo Reicke,Uppsala University,Stockholm
http://www.wikidata.org/entity/Q4358870,Nils Philip Gyldenstolpe,Uppsala University,Q10728174
http://www.wikidata.org/entity/Q4382287,Emil Oskar Nobel,Uppsala University,Saint Petersburg
http://www.wikidata.org/entity/Q4409938,Jöns Svanberg,Uppsala University,Nederkalix församling
http://www.wikidata.org/entity/Q4409941,Lars Fredrik Svanberg,Uppsala University,Adolf Fredriks parish
http://www.wikidata.org/entity/Q4412998,Wilhelm Gabriel Lagus,Uppsala University,Iisalmi
http://www.wikidata.org/entity/Q4444020,Anders Magnus Strinnholm,Uppsala University,Umeå landsförsamling
http://www.wikidata.org/entity/Q4523182,Claes Nilsson Stiernsköld,Uppsala University,Hällekis
http://www.wikidata.org/entity/Q4530166,Claes Ekeblad the Elder,Uppsala University,Strö
http://www.wikidata.org/entity/Q4565890,Schamyl Bauman,Uppsala University,Vimmerby
http://www.wikidata.org/entity/Q4566059,Ola Larsmo,Uppsala University,Sundbyberg parish
http://www.wikidata.org/entity/Q4567189,Nils Silfverskiöld,Uppsala University,Gothenburg
http://www.wikidata.org/entity/Q4567436,Marcus Wallenberg,Uppsala University,Stockholm
http://www.wikidata.org/entity/Q4569363,Per Beskow,Uppsala University,Stockholm
http://www.wikidata.org/entity/Q4570723,Ivar Vennerström,Uppsala University,Brunskogs socken
http://www.wikidata.org/entity/Q4573501,Kenneth Hugdahl,Uppsala University,Östersund
http://www.wikidata.org/entity/Q4579325,Olav Gjærevoll,Uppsala University,Alvdal
http://www.wikidata.org/entity/Q4582704,Adolf Hedin,Uppsala University,Bo socken
http://www.wikidata.org/entity/Q4585617,Arvid Richert,Uppsala University,Domkyrkoförsamlingen in Göteborg
http://www.wikidata.org/entity/Q4588714,Erik Ullenhag,Uppsala University,Uppsala
http://www.wikidata.org/entity/Q4731015,Allan Vougt,Uppsala University,Stockholm
http://www.wikidata.org/entity/Q4753777,Anders Fredrik Regnell,Uppsala University,Stockholm
http://www.wikidata.org/entity/Q4767508,Anna Stecksén,Uppsala University,Adolf Fredriks parish
http://www.wikidata.org/entity/Q4787806,Ardalan Shekarabi,Uppsala University,Manchester
http://www.wikidata.org/entity/Q4794544,Arne Broman,Uppsala University,Sweden
http://www.wikidata.org/entity/Q4811427,Astrid Cleve,Uppsala University,Uppsala Cathedral Assembly
http://www.wikidata.org/entity/Q4830282,Axel Hamberg,Uppsala University,Klara Parish
http://www.wikidata.org/entity/Q4830390,Axel Örbom,Uppsala University,Sweden
http://www.wikidata.org/entity/Q4844895,Gustaf Lilliecrona,Uppsala University,Q10545308
http://www.wikidata.org/entity/Q4898950,Betty Pettersson,Uppsala University,Visby parish
http://www.wikidata.org/entity/Q4919717,Björn E. Lindblom,Uppsala University,Stockholm
http://www.wikidata.org/entity/Q4934317,Mana Aghaee,Uppsala University,Bushehr
http://www.wikidata.org/entity/Q4935571,Eva Andén,Uppsala University,Uppsala Cathedral Assembly
http://www.wikidata.org/entity/Q4936707,Greta Arwidsson,Uppsala University,Uppsala Cathedral Assembly
http://www.wikidata.org/entity/Q4940250,Olga Botner,Uppsala University,Warsaw
http://www.wikidata.org/entity/Q4941329,Ebba Busch Thor,Uppsala University,Uppsala
http://www.wikidata.org/entity/Q4942281,Bodil Valero,Uppsala University,Jönköping
http://www.wikidata.org/entity/Q4944209,Sara Danius,Uppsala University,Täby
http://www.wikidata.org/entity/Q4946082,Asta Ekenvall,Uppsala University,Anundsjö parish
http://www.wikidata.org/entity/Q4946095,Karolina Ekholm,Uppsala University,Täby
http://www.wikidata.org/entity/Q4947100,Lillemor Erlander,Uppsala University,Bromma parish
http://www.wikidata.org/entity/Q4947147,Maria Ernestam,Uppsala University,Uppsala
http://www.wikidata.org/entity/Q4947169,Elsa Eschelsson,Uppsala University,Norrköping
http://www.wikidata.org/entity/Q4948398,Emilia Fogelklou,Uppsala University,Simrishamn
http://www.wikidata.org/entity/Q4948980,Ellen Fries,Uppsala University,Törnsfalls community
http://www.wikidata.org/entity/Q4948984,Lena Fries-Gedin,Uppsala University,Örebro
http://www.wikidata.org/entity/Q4949712,Agnes Geijer,Uppsala University,Uppsala Cathedral Assembly
http://www.wikidata.org/entity/Q4949887,Carin Gerhardsen,Uppsala University,Katrineholm
http://www.wikidata.org/entity/Q5570224,Ingmar Bengtsson,Uppsala University,Stockholm
http://www.wikidata.org/entity/Q5570282,Lennart Bengtsson,Uppsala University,Trollhättan
http://www.wikidata.org/entity/Q5570669,Axel Bennich,Uppsala University,Q10699047
http://www.wikidata.org/entity/Q5570995,Anders Berch,Uppsala University,Q10688505
http://www.wikidata.org/entity/Q5570999,Carl Reinhold Berch,Uppsala University,Stockholm City
http://www.wikidata.org/entity/Q5571127,Alfred Berg,Uppsala University,Q10526862
http://www.wikidata.org/entity/Q5571210,Gustaf Berg,Uppsala University,Mönsterås församling
http://www.wikidata.org/entity/Q5571227,Gösta Berg,Uppsala University,Örebro
http://www.wikidata.org/entity/Q5571280,Lars Berg,Uppsala University,Strömbacka
http://www.wikidata.org/entity/Q5571370,Ruben G:son Berg,Uppsala University,Nyköpings Alla Helgona
http://www.wikidata.org/entity/Q5571409,Tor Berg,Uppsala University,Hedvig Eleonora församling
http://www.wikidata.org/entity/Q5571604,Johan Bergenhielm,Uppsala University,Q10549778
http://www.wikidata.org/entity/Q5571772,Ossian Berger,Uppsala University,Q10604970
http://www.wikidata.org/entity/Q5571982,Nils-Olof Berggren,Uppsala University,Stockholm
http://www.wikidata.org/entity/Q5571988,Rune Berggren,Uppsala University,Fellingsbro socken
http://www.wikidata.org/entity/Q5572041,Birger Bergh,Uppsala University,Luleå
http://www.wikidata.org/entity/Q5572078,Johan Edvard Bergh,Uppsala University,Stockholm City
http://www.wikidata.org/entity/Q5572230,Olof Bergklint,Uppsala University,Västerås
http://www.wikidata.org/entity/Q5572576,Carl Johan Bergman,Uppsala University,Visby
http://www.wikidata.org/entity/Q5573175,Carl Henrik Bergstrand,Uppsala University,Hällefors parish
http://www.wikidata.org/entity/Q5573449,K.-G. Bergström,Uppsala University,Kalix Municipality
http://www.wikidata.org/entity/Q5573776,Nils Johan Berlin,Uppsala University,Härnösands domkyrkoförsamling
http://www.wikidata.org/entity/Q5574206,Otto Beronius,Uppsala University,Q10495202
http://www.wikidata.org/entity/Q5574697,Gustaf Emanuel Beskow,Uppsala University,Storkyrkoförsamlingen
http://www.wikidata.org/entity/Q5574883,Christer Betsholtz,Uppsala University,Stockholm
http://www.wikidata.org/entity/Q5575855,Johannes Bilberg,Uppsala University,Mariestads
http://www.wikidata.org/entity/Q5575977,Per Bill,Uppsala University,Stockholm
http://www.wikidata.org/entity/Q5576869,Georg Bissmark,Uppsala University,Halmstad
http://www.wikidata.org/entity/Q5577465,Albert Björck,Uppsala University,Göteborg City
http://www.wikidata.org/entity/Q5577516,Leif Björk,Uppsala University,Johannes parish
http://www.wikidata.org/entity/Q5577694,Johan Abraham Björklund,Uppsala University,Uppsala
http://www.wikidata.org/entity/Q5578068,Emanuel Björling,Uppsala University,Q10718088
http://www.wikidata.org/entity/Q5579332,Isac Reinhold Blom,Uppsala University,Q18292528
http://www.wikidata.org/entity/Q5580503,Bertil Boëthius,Uppsala University,Uppsala Cathedral Assembly
http://www.wikidata.org/entity/Q5580507,Daniel Boëthius,Uppsala University,Q10718088
http://www.wikidata.org/entity/Q5581373,Hans G. Boman,Uppsala University,Stockholm
http://www.wikidata.org/entity/Q5581536,Carl Bonde,Uppsala University,Spånga-Kista församling
http://www.wikidata.org/entity/Q5581542,Carl Carlson Bonde,Uppsala University,Stockholm
http://www.wikidata.org/entity/Q5581555,Claës Ulfsson Bonde,Uppsala University,Tidan
http://www.wikidata.org/entity/Q5581921,Tor Bonnier,Uppsala University,Stockholm
http://www.wikidata.org/entity/Q5582287,Johan Jakob Borelius,Uppsala University,Q10670209
http://www.wikidata.org/entity/Q5582399,Ossian Edmund Borg,Uppsala University,Hedvig Eleonora församling
http://www.wikidata.org/entity/Q5584649,Gunnar Bramstång,Uppsala University,Varberg
http://www.wikidata.org/entity/Q5585213,Bengt Bratt,Uppsala University,Högboda
http://www.wikidata.org/entity/Q5585468,Johan Brauner,Uppsala University,Fagerhult
http://www.wikidata.org/entity/Q5585755,Johan Bredman,Uppsala University,Q10613614
http://www.wikidata.org/entity/Q5586453,Börje Brilioth,Uppsala University,Vreta
http://www.wikidata.org/entity/Q5587206,Gustaf Broling,Uppsala University,Edsbergs parish
http://www.wikidata.org/entity/Q5588554,Emil Brusewitz,Uppsala University,Domkyrkoförsamlingen in Göteborg
http://www.wikidata.org/entity/Q5590154,Axel Burén,Uppsala University,Ekeby parish
http://www.wikidata.org/entity/Q5590311,Anders Burius,Uppsala University,Eskilstuna
http://www.wikidata.org/entity/Q5590407,Eric Burman,Uppsala University,Bygdeå parish
http://www.wikidata.org/entity/Q5590412,Erik Olof Burman,Uppsala University,Umeå landsförsamling
http://www.wikidata.org/entity/Q5590823,Johan Busser,Uppsala University,Q10657749
http://www.wikidata.org/entity/Q5591181,Anders Leonard Bygdén,Uppsala University,Ör
http://www.wikidata.org/entity/Q5591686,Helge Bäckström,Uppsala University,Örebro Nikolai parish
http://www.wikidata.org/entity/Q5591941,Carl Gabriel Bååt,Uppsala University,Stockholm
http://www.wikidata.org/entity/Q5599275,Carl Axel Brolén,Uppsala University,Sala
http://www.wikidata.org/entity/Q5601456,Nicolaus Olai Campanius,Uppsala University,Gävle
http://www.wikidata.org/entity/Q5601467,John Campanius,Uppsala University,Stockholm City
http://www.wikidata.org/entity/Q5602625,Wilhelm Carlgren,Uppsala University,Härnösands domkyrkoförsamling
http://www.wikidata.org/entity/Q5602678,Vilhelm Carlheim-Gyllensköld,Uppsala University,Stockholm City
http://www.wikidata.org/entity/Q5602683,Göte Carlid,Uppsala University,Sandviken
http://www.wikidata.org/entity/Q5602821,Carl Carlsköld,Uppsala University,Norrköping
http://www.wikidata.org/entity/Q5602890,Gustaf Carlson,Uppsala University,Uppsala Cathedral Assembly
http://www.wikidata.org/entity/Q5602930,Oscar Carlson,Uppsala University,Norrköping
http://www.wikidata.org/entity/Q5603016,Beyron Carlsson,Uppsala University,Stockholm City
http://www.wikidata.org/entity/Q5603302,Leif Carlsson,Uppsala University,Uddevalla
http://www.wikidata.org/entity/Q5605465,Allan Cederborg,Uppsala University,Maria Magdalena parish
http://www.wikidata.org/entity/Q5605497,Conrad Cedercrantz,Uppsala University,Tuna parish
http://www.wikidata.org/entity/Q5605978,Julius Centerwall,Uppsala University,Q10649963
http://www.wikidata.org/entity/Q5609112,Nils Claëson,Uppsala University,Q10433723
http://www.wikidata.org/entity/Q5609612,Samuel Clason,Uppsala University,Uppsala Cathedral Assembly
http://www.wikidata.org/entity/Q5609935,Hans Clerck,Uppsala University,Stockholm
http://www.wikidata.org/entity/Q5611163,Jonas Columbus,Uppsala University,Munktorps parish
http://www.wikidata.org/entity/Q5613467,Gustaf Cronhielm,Uppsala University,Stockholm
http://www.wikidata.org/entity/Q5613581,Jakob Cronstedt,Uppsala University,Stockholm
http://www.wikidata.org/entity/Q5613803,Gustaf Cruus,Uppsala University,Edeby
http://www.wikidata.org/entity/Q5614033,John Cullberg,Uppsala University,Harestads parish
http://www.wikidata.org/entity/Q5615194,Herman Dahlberg,Uppsala University,Storkyrkoförsamlingen
http://www.wikidata.org/entity/Q5615947,Nils Hufwedsson Dal,Uppsala University,Q10433385
http://www.wikidata.org/entity/Q5616213,Magnus Dalsjö,Uppsala University,Dalstorps  parish
http://www.wikidata.org/entity/Q5618701,Otto Wilhelm De Geer,Uppsala University,Q10506658
http://www.wikidata.org/entity/Q5619043,Gunnar Hägglöf,Uppsala University,Helsingborg
http://www.wikidata.org/entity/Q5619080,Gunnar Lund,Uppsala University,Stockholm
http://www.wikidata.org/entity/Q5621160,Gustav Ising,Uppsala University,Finja
http://www.wikidata.org/entity/Q5621610,James Jameson Dickson,Uppsala University,Gothenburg
http://www.wikidata.org/entity/Q5621628,Robert Dickson,Uppsala University,Gothenburg
http://www.wikidata.org/entity/Q5621928,Peter Dijkman,Uppsala University,Linköping cathedral
http://www.wikidata.org/entity/Q5622549,Malcolm Dixelius,Uppsala University,Frösön
http://www.wikidata.org/entity/Q5624380,Erik Drake,Uppsala University,Q10545818
http://www.wikidata.org/entity/Q5626011,Gustav Duwall,Uppsala University,Stralsund
http://www.wikidata.org/entity/Q5627020,Gustaf Jakob Edelstam,Uppsala University,Stockholm
http://www.wikidata.org/entity/Q5627060,Jordan Edenius,Uppsala University,Edane
http://www.wikidata.org/entity/Q5627060,Jordan Edenius,Uppsala University,Brunskogs socken
http://www.wikidata.org/entity/Q5627064,Ragnar Edenman,Uppsala University,Uppsala
http://www.wikidata.org/entity/Q5628179,Pehr von Ehrenheim,Uppsala University,Q10550250
http://www.wikidata.org/entity/Q5629494,Olle Ekblom,Uppsala University,Munktorps parish
http://www.wikidata.org/entity/Q5629580,Claes Ekeblad the Younger,Uppsala University,Elbląg
http://www.wikidata.org/entity/Q5629593,Thor Ekecrantz,Uppsala University,Maria Magdalena parish
http://www.wikidata.org/entity/Q4950769,Ingegerd Granlund,Uppsala University,Stockholm
http://www.wikidata.org/entity/Q4951517,Madeleine Gustafsson,Uppsala University,Gothenburg
http://www.wikidata.org/entity/Q4952317,Eva Hamilton,Uppsala University,Kungsholms parish
http://www.wikidata.org/entity/Q4952345,Ulla Hamilton,Uppsala University,Falköping
http://www.wikidata.org/entity/Q4952414,Ingrid Hammarström,Uppsala University,Härnösand
http://www.wikidata.org/entity/Q4953069,Eva Heckscher,Uppsala University,Uppsala
http://www.wikidata.org/entity/Q4953330,Chris Heister,Uppsala University,Östhammar Municipality
http://www.wikidata.org/entity/Q4956862,Klara Johanson,Uppsala University,Halmstad
http://www.wikidata.org/entity/Q4957621,Helena Jäderblom,Uppsala University,Gothenburg
http://www.wikidata.org/entity/Q4958722,Katrine Marçal,Uppsala University,Lund
http://www.wikidata.org/entity/Q4962390,Gunilla Lindberg,Uppsala University,Uppsala Cathedral Assembly
http://www.wikidata.org/entity/Q4963069,Katri Linna,Uppsala University,Tampere
http://www.wikidata.org/entity/Q4965552,Lena Marcusson,Uppsala University,Bromma parish
http://www.wikidata.org/entity/Q4971784,Valfrid Palmgren,Uppsala University,Jakob and Johanne parish
http://www.wikidata.org/entity/Q4972531,Ingrid Persson,Uppsala University,Slöta
http://www.wikidata.org/entity/Q4972683,Gulli Petrini,Uppsala University,Jakob and Johanne parish
http://www.wikidata.org/entity/Q4974012,Eva Ramstedt,Uppsala University,Hedvig Eleonora församling
http://www.wikidata.org/entity/Q4976087,Ellen Rydelius,Uppsala University,Norrköping
http://www.wikidata.org/entity/Q4976473,Naima Sahlbom,Uppsala University,Stockholm
http://www.wikidata.org/entity/Q4976492,Margit Sahlin,Uppsala University,Johannes parish
http://www.wikidata.org/entity/Q4979070,Anna Skarhed,Uppsala University,Linköping
http://www.wikidata.org/entity/Q4979129,Alexandra Skoglund,Uppsala University,Klara Parish
http://www.wikidata.org/entity/Q4979854,Berit Spong,Uppsala University,Q10715790
http://www.wikidata.org/entity/Q4979884,Eva Spångberg,Uppsala University,Q10670877
http://www.wikidata.org/entity/Q4980306,Stina Stenhagen,Uppsala University,Q10602802
http://www.wikidata.org/entity/Q4980983,Maria Strømme,Uppsala University,Svolvær
http://www.wikidata.org/entity/Q4981825,Solfrid Söderlind,Uppsala University,Bromma parish
http://www.wikidata.org/entity/Q4987638,Anitha Bondestam,Uppsala University,Gdańsk
http://www.wikidata.org/entity/Q4990062,Hanna Wagenius,Uppsala University,Bruksvallarna
http://www.wikidata.org/entity/Q4990100,Lydia Wahlström,Uppsala University,Q10718075
http://www.wikidata.org/entity/Q4991044,Brita Åkerman,Uppsala University,Q11055413
http://www.wikidata.org/entity/Q4991137,Christina Lampe Önnerud,Uppsala University,Ludvika
http://www.wikidata.org/entity/Q4992066,Hugo Hildebrand Hildebrandsson,Uppsala University,Stockholm
http://www.wikidata.org/entity/Q4992461,Jens Nilsson,Uppsala University,Västervik
http://www.wikidata.org/entity/Q4992658,Fredrik August Dahlgren,Uppsala University,Q10602200
http://www.wikidata.org/entity/Q4992736,Carl Wilhelm Böttiger,Uppsala University,Q10718088
http://www.wikidata.org/entity/Q4992875,Karl Johan Warburg,Uppsala University,Gothenburg
http://www.wikidata.org/entity/Q4993033,Carl Gustaf Nordin,Uppsala University,Storkyrkoförsamlingen
http://www.wikidata.org/entity/Q4993034,Christofer Rutger Ludvig Manderström,Uppsala University,Hovförsamlingen
http://www.wikidata.org/entity/Q4993043,Oscar Patric Sturzen-Becker,Uppsala University,Maria Magdalena parish
http://www.wikidata.org/entity/Q5034131,Canutus Hahn,Uppsala University,Q10711150
http://www.wikidata.org/entity/Q5039764,Carl-Göran Ekerwald,Uppsala University,Östersund
http://www.wikidata.org/entity/Q5040253,Carl Gustaf Löwenhielm,Uppsala University,Sweden
