universityLabel,univlocationLabel,countryNameLabel,personLabel,pbornLabel,borncountryLabel,organizationLabel,orglocationLabel,orgcountryLabel,yearFounded
Uppsala University,Uppsala,Sweden,Carl-Gustav Esseen,Linköping,Sweden,Royal Institute of Technology,Stockholm,Sweden,1477
University of Gothenburg,Gothenburg,Sweden,Christopher Kullenberg,Linköping,Sweden,University of Gothenburg,Gothenburg,Sweden,1954
Uppsala University,Uppsala,Sweden,Carl Johan Östman,Ytterlännäs congregation,Sweden,Swedish Meteorological and Hydrological Institute,Norrköping,Sweden,1477
Lund University,Lund,Sweden,Sven Liljeblad,Jönköping,Sweden,Lund University,Lund,Sweden,1666
Royal Institute of Technology,Stockholm,Sweden,Anna-Karin Tornberg,Kiruna,Sweden,Royal Institute of Technology,Stockholm,Sweden,1827
Uppsala University,Uppsala,Sweden,Gustaf Nordlund,Liverpool,United Kingdom,Uppsala University,Uppsala,Sweden,1477
Lund University,Lund,Sweden,Lars Gårding,Hedemora,Sweden,Lund University,Lund,Sweden,1666
Lund University,Lund,Sweden,Mikaël Söderström,Ystad,Sweden,Vadstena hospital,Vadstena,Sweden,1666
Stockholm University,Stockholm,Sweden,Ingrid Detter de Frankopan,Stockholm,Sweden,Stockholm University,Stockholm,Sweden,1878
Stockholm University,Stockholm,Sweden,Phillips Hult,Kungsholms parish,Sweden,Uppsala University,Uppsala,Sweden,1878
Uppsala University,Uppsala,Sweden,Henrik Samuel Nyberg,Q10688505,Sweden,Uppsala University,Uppsala,Sweden,1477
Lund University,Lund,Sweden,Gunnar Jarring,Höganäs,Sweden,Lund University,Lund,Sweden,1666
Stockholm University,Stockholm,Sweden,Einar Hille,New York City,United States of America,Stockholm University,Stockholm,Sweden,1878
Uppsala University,Uppsala,Sweden,Sonja Lyttkens,Stockholm,Sweden,Uppsala University,Uppsala,Sweden,1477
Royal Institute of Technology,Stockholm,Sweden,Dietrich Müller-Hillebrand,Dieuze,France,Uppsala University,Uppsala,Sweden,1827
Uppsala University,Uppsala,Sweden,Daniel Myréen,Sweden,Sweden,Uppsala University,Uppsala,Sweden,1477
Umeå University,Umeå,Sweden,Anders Fällström,Sollefteå,Sweden,Mid Sweden University,Sundsvall,Sweden,1965
Uppsala University,Uppsala,Sweden,Tor Andræ,Q10713934,Sweden,Stockholm University,Stockholm,Sweden,1477
Karolinska Institute,Stockholm,Sweden,Mai-Lis Hellénius,"Torps församling, Härnösand diocese",Sweden,Karolinska Institute,Stockholm,Sweden,1810
Uppsala University,Uppsala,Sweden,Oscar Almgren,Maria Magdalena parish,Sweden,Uppsala University,Uppsala,Sweden,1477
Uppsala University,Uppsala,Sweden,Samuel Klingenstierna,Q10551853,Sweden,Uppsala University,Uppsala,Sweden,1477
Uppsala University,Uppsala,Sweden,Gudmund Björck,Uppsala,Sweden,Uppsala University,Uppsala,Sweden,1477
Mid Sweden University,Östersund,Sweden,Melodie MC,Sundsvall,Sweden,Mid Sweden University,Östersund,Sweden,1993
Lund University,Lund,Sweden,Katarina Olsson,Katrineholm,Sweden,Lund University,Lund,Sweden,1666
Uppsala University,Uppsala,Sweden,Johan Gunnar Andersson,Knista parish,Sweden,Stockholm University,Stockholm,Sweden,1477
Lund University,Lund,Sweden,Viveka Hagnell,Linköping,Sweden,Lund University,Lund,Sweden,1666
Uppsala University,Uppsala,Sweden,Adolf Lichtenstein,Stockholm,Sweden,Karolinska Institute,Stockholm,Sweden,1477
Stockholm University,Stockholm,Sweden,Phillips Hult,Kungsholms parish,Sweden,Stockholm University,Stockholm,Sweden,1878
Royal Institute of Technology,Stockholm,Sweden,Karl-Birger Blomdahl,Växjö,Sweden,Royal Swedish Academy of Music,Blasieholmen,Sweden,1827
Stockholm University,Stockholm,Sweden,Sten Lagergren,Surahammar,Sweden,Karolinska Institute,Stockholm,Sweden,1878
Chalmers University of Technology,Gothenburg,Sweden,Sven Hansbo,Q10604644,Sweden,Swedish Geotechnical Institute,Linköping,Sweden,1829
Uppsala University,Uppsala,Sweden,Carl-Gustav Esseen,Linköping,Sweden,Uppsala University,Uppsala,Sweden,1477
Karolinska Institute,Stockholm,Sweden,Henrik Sjögren,Köping,Sweden,University of Gothenburg,Gothenburg,Sweden,1810
Lund University,Lund,Sweden,Olle Hagnell,Halmstad,Sweden,Lund University,Lund,Sweden,1666
Umeå University,Umeå,Sweden,Dan Olweus,Kalmar,Sweden,University of Bergen,Bergen,Norway,1965
Linköping University,Linköping,Sweden,Magnus Johannesson,Q10683798,Sweden,Stockholm School of Economics,Vasastaden,Sweden,1975
Lund University,Lund,Sweden,Gösta Rooth,Stockholm,Sweden,Uppsala University Hospital,Uppsala,Sweden,1666
Mid Sweden University,Östersund,Sweden,Melodie MC,Sundsvall,Sweden,Mid Sweden University,Sundsvall,Sweden,1993
Chalmers University of Technology,Gothenburg,Sweden,Per-Olof Nilsson,Lidköping,Sweden,Chalmers University of Technology,Gothenburg,Sweden,1829
Umeå University,Umeå,Sweden,Stefan Jansson,Q10684655,Sweden,Umeå University,Umeå,Sweden,1965
Chalmers University of Technology,Gothenburg,Sweden,Peter Hansbo,Danderyd  parish,Sweden,Jönköping University,Jönköping,Sweden,1829
Linköping University,Linköping,Sweden,Zhong Zhihua,Xiangyin County,People's Republic of China,Linköping University,Linköping,Sweden,1975
Uppsala University,Uppsala,Sweden,Anna-Karin Tornberg,Kiruna,Sweden,Royal Institute of Technology,Stockholm,Sweden,1477
Lund University,Lund,Sweden,Maria Malmer Stenergard,Kristianstad,Sweden,Swedish Enforcement Authority,Sundbybergs stad,Sweden,1666
Luleå University of Technology,Porsön,Sweden,Zhong Zhihua,Xiangyin County,People's Republic of China,Linköping University,Linköping,Sweden,1971
University of Gothenburg,Gothenburg,Sweden,Mats Rosengren,Gothenburg,Sweden,Uppsala University,Uppsala,Sweden,1954
Uppsala University,Uppsala,Sweden,Olof Celsius,Uppsala Cathedral Assembly,Sweden,Uppsala University,Uppsala,Sweden,1477
Uppsala University,Uppsala,Sweden,Carl Johan Malmsten,Skara domkyrkoförsamling,Sweden,Uppsala University,Uppsala,Sweden,1477
Uppsala University,Uppsala,Sweden,Carl Larsson Kämpe,Vårgårda Municipality,Sweden,National Library of Sweden,Stockholm,Sweden,1477
Uppsala University,Uppsala,Sweden,Gunilla Wünsche,Stockholm,Sweden,Uppsala University,Uppsala,Sweden,1477
Lund University,Lund,Sweden,Ejnar Neymark,Limhamn,Sweden,Stockholm University,Stockholm,Sweden,1666
Chalmers University of Technology,Gothenburg,Sweden,Birgit Krantz,Gothenburg,Sweden,Lund University,Lund,Sweden,1829
Uppsala University,Uppsala,Sweden,Patrik Rorsman,Lund,Sweden,University of Oxford,Oxfordshire,United Kingdom,1477
Lund University,Lund,Sweden,Sven Nilsson,Halmstad,Sweden,Uppsala University,Uppsala,Sweden,1666
Stockholm University,Stockholm,Sweden,Herbert Olivecrona,Visby parish,Sweden,Karolinska Institute,Stockholm,Sweden,1878
Stockholm University,Stockholm,Sweden,Phillips Hult,Kungsholms parish,Sweden,Stockholm School of Economics,Vasastaden,Sweden,1878
Uppsala University,Uppsala,Sweden,Carl Skottsberg,Q10543836,Sweden,Uppsala University,Uppsala,Sweden,1477
Uppsala University,Uppsala,Sweden,Carl Lagercrantz,Domkyrkoförsamlingen in Göteborg,Sweden,University of Gothenburg,Gothenburg,Sweden,1477
Uppsala University,Uppsala,Sweden,Göran Malmqvist,Jönköping,Sweden,Stockholm University,Stockholm,Sweden,1477
Lund University,Lund,Sweden,Magnus Möller,Q10551987,Sweden,Karolinska Institute,Stockholm,Sweden,1666
Royal Institute of Technology,Stockholm,Sweden,Isak Gustaf Clason,Q10681037,Sweden,Royal Institute of Technology,Stockholm,Sweden,1827
Uppsala University,Uppsala,Sweden,Carl Wilhelm Samuel Aurivillius,Q10498070,Sweden,Uppsala University,Uppsala,Sweden,1477
Chalmers University of Technology,Gothenburg,Sweden,Peter Hansbo,Danderyd  parish,Sweden,Chalmers University of Technology,Gothenburg,Sweden,1829
Lund University,Lund,Sweden,Bror Emil Hildebrand,Q10575132,Sweden,Lund University,Lund,Sweden,1666
Lund University,Lund,Sweden,Peter Gärdenfors,Sweden,Sweden,Lund University,Lund,Sweden,1666
Lund University,Lund,Sweden,Dora Jacobsohn,Berlin,Germany,Lund University,Lund,Sweden,1666
Royal Institute of Technology,Stockholm,Sweden,Guy von Dardel,Stockholm,Sweden,Lund University,Lund,Sweden,1827
Stockholm University,Stockholm,Sweden,Olof Hanner,Stockholm,Sweden,University of Gothenburg,Gothenburg,Sweden,1878
Stockholm University,Stockholm,Sweden,Ernst Antevs,Vartofta,Sweden,Stockholm University,Stockholm,Sweden,1878
Royal Institute of Technology,Stockholm,Sweden,Anders Franzén,Stockholm,Sweden,Royal Institute of Technology,Stockholm,Sweden,1827
Lund University,Lund,Sweden,Julius Borcea,Bacău,Romania,Stockholm University,Stockholm,Sweden,1666
Lund University,Lund,Sweden,Per Olof Berg,Strängnäs,Sweden,Stockholm University,Stockholm,Sweden,1666
Mid Sweden University,Sundsvall,Sweden,Melodie MC,Sundsvall,Sweden,Mid Sweden University,Östersund,Sweden,1993
Uppsala University,Uppsala,Sweden,Malin Falkenmark,Stockholm,Sweden,Swedish Meteorological and Hydrological Institute,Norrköping,Sweden,1477
Uppsala University,Uppsala,Sweden,Christian Lundahl,Örebro,Sweden,Örebro University,Örebro,Sweden,1477
Lund University,Lund,Sweden,Gösta Rooth,Stockholm,Sweden,Lund University,Lund,Sweden,1666
Uppsala University,Uppsala,Sweden,Gunilla Wünsche,Stockholm,Sweden,Swedish University of Agricultural Sciences,Uppsala,Sweden,1477
Uppsala University,Uppsala,Sweden,Carl Larsson Kämpe,Vårgårda Municipality,Sweden,National Library of Sweden,Östermalm,Sweden,1477
Uppsala University,Uppsala,Sweden,Carl Johan Tornberg,Linköping,Sweden,Lund University,Lund,Sweden,1477
Chalmers University of Technology,Gothenburg,Sweden,Peter Hansbo,Danderyd  parish,Sweden,Royal Institute of Technology,Stockholm,Sweden,1829
Uppsala University,Uppsala,Sweden,Wlodek Rabinowicz,Warsaw,Poland,Lund University,Lund,Sweden,1477
Uppsala University,Uppsala,Sweden,Vitalis Norström,Åmål Town,Sweden,Uppsala University,Uppsala,Sweden,1477
Stockholm University,Stockholm,Sweden,Lars Sillén,Stockholm,Sweden,Royal Institute of Technology,Stockholm,Sweden,1878
Uppsala University,Uppsala,Sweden,Otto Pettersson,Domkyrkoförsamlingen in Göteborg,Sweden,Stockholm University,Stockholm,Sweden,1477
Stockholm University,Stockholm,Sweden,Ulla Ehrensvärd,Engelbrekt,Sweden,Nationalmuseum,Norrmalm,Sweden,1878
Stockholm University,Stockholm,Sweden,Ulla Ehrensvärd,Engelbrekt,Sweden,National Library of Sweden,Stockholm,Sweden,1878
Uppsala University,Uppsala,Sweden,Vitalis Norström,Åmål Town,Sweden,University of Gothenburg,Gothenburg,Sweden,1477
Uppsala University,Uppsala,Sweden,Wlodek Rabinowicz,Warsaw,Poland,Uppsala University,Uppsala,Sweden,1477
Uppsala University,Uppsala,Sweden,Jannis Kallinikos,Preveza,Greece,University of Bologna,Ozzano dell'Emilia,Italy,1477
Uppsala University,Uppsala,Sweden,Stig Jägerskiöld,Vasa parish,Sweden,Stockholm University,Stockholm,Sweden,1477
Uppsala University,Uppsala,Sweden,Jannis Kallinikos,Preveza,Greece,University of Bologna,Ravenna,Italy,1477
Uppsala University,Uppsala,Sweden,Jannis Kallinikos,Preveza,Greece,London School of Economics and Political Science,London,United Kingdom,1477
Lund University,Lund,Sweden,Aleksander Radler,Poznań,Poland,University of Jena,Jena,Germany,1666
Uppsala University,Uppsala,Sweden,Walfrid Petersson,Q10669919,Sweden,Royal Institute of Technology,Stockholm,Sweden,1477
Uppsala University,Uppsala,Sweden,Erland Lagerlöf,Kristinehamns,Sweden,Lund University,Lund,Sweden,1477
Uppsala University,Uppsala,Sweden,Bo Utas,Jämtland,Sweden,Uppsala University,Uppsala,Sweden,1477
Umeå University,Umeå,Sweden,Svante Norrhem,Ludvika,Sweden,Lund University,Lund,Sweden,1965
Uppsala University,Uppsala,Sweden,Peter Heszler,Miskolc,Hungary,Uppsala University,Uppsala,Sweden,1477
Uppsala University,Uppsala,Sweden,Hugo Laurell,Uppsala Cathedral Assembly,Sweden,Uppsala University,Uppsala,Sweden,1477
Karolinska Institute,Stockholm,Sweden,Peter Schantz,Stockholm,Sweden,Mid Sweden University,Östersund,Sweden,1810
Royal Institute of Technology,Stockholm,Sweden,Sten Samuelson,Ängelholm,Sweden,Lund University,Lund,Sweden,1827
Royal Institute of Technology,Stockholm,Sweden,Klas Sondén,Q10551106,Sweden,Royal Institute of Technology,Stockholm,Sweden,1827
Uppsala University,Uppsala,Sweden,Jannis Kallinikos,Preveza,Greece,University of Bologna,Cesenatico,Italy,1477
Uppsala University,Uppsala,Sweden,Henry Olsson,Q10552115,Sweden,Stockholm University,Stockholm,Sweden,1477
Uppsala University,Uppsala,Sweden,Q6178727,Nyköping,Sweden,Karolinska Institute,Stockholm,Sweden,1477
Umeå University,Umeå,Sweden,Olle Persson,Luleå,Sweden,Umeå University,Umeå,Sweden,1965
University of Gothenburg,Gothenburg,Sweden,Ragnar Norrby,Gothenburg,Sweden,Umeå University,Umeå,Sweden,1954
Uppsala University,Uppsala,Sweden,Jannis Kallinikos,Preveza,Greece,University of Bologna,Forlì,Italy,1477
Stockholm University,Stockholm,Sweden,Victor Pestoff,United States of America,United States of America,Mid Sweden University,Östersund,Sweden,1878
Lund University,Lund,Sweden,Aleksander Radler,Poznań,Poland,Umeå University,Umeå,Sweden,1666
Lund University,Lund,Sweden,Wilhelm Schlaug,Uddevalla,Sweden,Lund University,Lund,Sweden,1666
Uppsala University,Uppsala,Sweden,Sigurd Ribbing,Q10586392,Sweden,Uppsala University,Uppsala,Sweden,1477
Stockholm University,Stockholm,Sweden,Ulla Ehrensvärd,Engelbrekt,Sweden,National Library of Sweden,Östermalm,Sweden,1878
Uppsala University,Uppsala,Sweden,Jannis Kallinikos,Preveza,Greece,Uppsala University,Uppsala,Sweden,1477
Uppsala University,Uppsala,Sweden,Rolf Santesson,Trollhättan,Sweden,Uppsala University,Uppsala,Sweden,1477
Uppsala University,Uppsala,Sweden,Otto Fischer,Linköping,Sweden,Uppsala University,Uppsala,Sweden,1477
Uppsala University,Uppsala,Sweden,Ulf Peder Olrog,Engelbrekt,Sweden,Uppsala University,Uppsala,Sweden,1477
Uppsala University,Uppsala,Sweden,Sten Rudberg,Uppsala,Sweden,Uppsala University,Uppsala,Sweden,1477
Uppsala University,Uppsala,Sweden,Sven Odén,Norrköping,Sweden,Royal Institute of Technology,Stockholm,Sweden,1477
Uppsala University,Uppsala,Sweden,Sten Rudberg,Uppsala,Sweden,University of Gothenburg,Gothenburg,Sweden,1477
Uppsala University,Uppsala,Sweden,Jerker Porath,Sala,Sweden,Uppsala University,Uppsala,Sweden,1477
Uppsala University,Uppsala,Sweden,Jannis Kallinikos,Preveza,Greece,University of Bologna,Faenza,Italy,1477
Stockholm University,Stockholm,Sweden,Lars Sjöberg,Danderyd Municipality,Sweden,Mid Sweden University,Östersund,Sweden,1878
Uppsala University,Uppsala,Sweden,John Reenstierna,Kristinehamns,Sweden,Uppsala University,Uppsala,Sweden,1477
Uppsala University,Uppsala,Sweden,Olof Sjöstrand,Tofteryd,Sweden,Chalmers University of Technology,Gothenburg,Sweden,1477
Karolinska Institute,Stockholm,Sweden,Peter Schantz,Stockholm,Sweden,Mid Sweden University,Sundsvall,Sweden,1810
Uppsala University,Uppsala,Sweden,John Reenstierna,Kristinehamns,Sweden,Karolinska Institute,Stockholm,Sweden,1477
Stockholm University,Stockholm,Sweden,Per-Arne Bodin,Q10433564,Sweden,Stockholm University,Stockholm,Sweden,1878
Swedish University of Agricultural Sciences,Uppsala,Sweden,Johan Roos,Sweden,Sweden,Stockholm School of Economics,Vasastaden,Sweden,1977
Stockholm University,Stockholm,Sweden,Ulla Ehrensvärd,Engelbrekt,Sweden,Q10716418,Stockholm,Sweden,1878
Uppsala University,Uppsala,Sweden,Jannis Kallinikos,Preveza,Greece,University of Bologna,Fano,Italy,1477
Uppsala University,Uppsala,Sweden,Jannis Kallinikos,Preveza,Greece,University of Bologna,Cesena,Italy,1477
Stockholm University,Stockholm,Sweden,Velta Ruke-Dravina,Valmiera,Latvia,Lund University,Lund,Sweden,1878
Stockholm University,Stockholm,Sweden,Victor Pestoff,United States of America,United States of America,Mid Sweden University,Sundsvall,Sweden,1878
Uppsala University,Uppsala,Sweden,Carl Rupert Nyblom,Uppsala Cathedral Assembly,Sweden,Uppsala University,Uppsala,Sweden,1477
Uppsala University,Uppsala,Sweden,Per Rudling,Karlstad,Sweden,Lund University,Lund,Sweden,1477
Uppsala University,Uppsala,Sweden,Jannis Kallinikos,Preveza,Greece,University of Bologna,Buenos Aires,Argentina,1477
Uppsala University,Uppsala,Sweden,Ivar Sandström,Stockholm,Sweden,Uppsala University,Uppsala,Sweden,1477
University of Gothenburg,Gothenburg,Sweden,Gunno Palmquist,Gislaved,Sweden,University of Gothenburg,Gothenburg,Sweden,1954
Stockholm University,Stockholm,Sweden,Valter Schytt,Solna,Sweden,Stockholm University,Stockholm,Sweden,1878
Uppsala University,Uppsala,Sweden,Adolph Phalén,Q10706262,Sweden,Uppsala University,Uppsala,Sweden,1477
Uppsala University,Uppsala,Sweden,Jannis Kallinikos,Preveza,Greece,University of Bologna,Imola,Italy,1477
Uppsala University,Uppsala,Sweden,Erik Rooth,Degerfors  parish,Sweden,Lund University,Lund,Sweden,1477
Stockholm University,Stockholm,Sweden,Ulla Ehrensvärd,Engelbrekt,Sweden,Stockholm Public Library,Vasastaden,Sweden,1878
Stockholm University,Stockholm,Sweden,Lars Sjöberg,Danderyd Municipality,Sweden,Mid Sweden University,Sundsvall,Sweden,1878
Lund University,Lund,Sweden,Olof Ruin,Helsinki,Finland,Stockholm University,Stockholm,Sweden,1666
Umeå University,Umeå,Sweden,Göran Sandberg,Umeå,Sweden,Umeå University,Umeå,Sweden,1965
Lund University,Lund,Sweden,Gerhard Regnéll,Lund,Sweden,Lund University,Lund,Sweden,1666
Uppsala University,Uppsala,Sweden,Erik Rooth,Degerfors  parish,Sweden,Uppsala University,Uppsala,Sweden,1477
Stockholm University,Stockholm,Sweden,Velta Ruke-Dravina,Valmiera,Latvia,University of Latvia,Riga,Latvia,1878
Stockholm University,Stockholm,Sweden,Åke Pleijel,Johannes parish,Sweden,Royal Institute of Technology,Stockholm,Sweden,1878
Uppsala University,Uppsala,Sweden,Rolf Santesson,Trollhättan,Sweden,Swedish Museum of Natural History,Norra Djurgården,Sweden,1477
Stockholm University,Stockholm,Sweden,Ulla Ehrensvärd,Engelbrekt,Sweden,Nationalmuseum,Stockholm,Sweden,1878
Uppsala University,Uppsala,Sweden,Rolf Santesson,Trollhättan,Sweden,Swedish Museum of Natural History,Stockholm,Sweden,1477
Umeå University,Umeå,Sweden,Svante Norrhem,Ludvika,Sweden,Umeå University,Umeå,Sweden,1965
Uppsala University,Uppsala,Sweden,Hugo Odeberg,Åmåls församling,Sweden,Lund University,Lund,Sweden,1477
Uppsala University,Uppsala,Sweden,Carl Yngve Sahlin,Q10499755,Sweden,Lund University,Lund,Sweden,1477
Stockholm University,Stockholm,Sweden,Velta Ruke-Dravina,Valmiera,Latvia,Stockholm University,Stockholm,Sweden,1878
Uppsala University,Uppsala,Sweden,Jannis Kallinikos,Preveza,Greece,Umeå University,Umeå,Sweden,1477
Uppsala University,Uppsala,Sweden,Henrik Sandblad,Gothenburg,Sweden,University of Gothenburg,Gothenburg,Sweden,1477
Uppsala University,Uppsala,Sweden,Jannis Kallinikos,Preveza,Greece,University of Bologna,Rimini,Italy,1477
Uppsala University,Uppsala,Sweden,Stig Jägerskiöld,Vasa parish,Sweden,Lund University,Lund,Sweden,1477
Uppsala University,Uppsala,Sweden,Tord Hall,Jönköping,Sweden,Uppsala University,Uppsala,Sweden,1477
Uppsala University,Uppsala,Sweden,Carl Yngve Sahlin,Q10499755,Sweden,Uppsala University,Uppsala,Sweden,1477
Uppsala University,Uppsala,Sweden,Jannis Kallinikos,Preveza,Greece,Linnaeus University,Kalmar,Sweden,1477
Lund University,Lund,Sweden,Carl-Erik Quensel,Malmö,Sweden,Lund University,Lund,Sweden,1666
Chalmers University of Technology,Gothenburg,Sweden,Anders Sjöberg,Gothenburg,Sweden,Chalmers University of Technology,Gothenburg,Sweden,1829
Uppsala University,Uppsala,Sweden,Q6166356,Katarina parish,Sweden,Uppsala University,Uppsala,Sweden,1477
